PI7,ID,KST_Number,S19_1,S19_3,S19_4,S20_1,S20_3,S20_12,S20_13,S20_14,S20_15,S20_16,S20_18,S20_1_1,S20_1_2,S20_1_3,S20_2_1,S20_2_2,S20_2_3,S20_2_4,S20_2_5,S20_2_5_4,S20_2_5_0,S20_2_5_1,S20_2_5_2,S20_2_5_3,S20_2_5_97,S20_2_5_98,S20_3_1,S20_3_2,S20_3_3,S20_3_4,S20_3_5,S20_3_6,S20_3_6_0,S20_3_6_1,S20_3_6_2,S20_3_6_3,S20_3_6_4,S20_3_6_5,S20_3_6_6,S20_3_6_7,S20_3_6_8,S20_3_6_9,S20_3_6_97,S20_3_6_98,S20_3_7,S20_3_8,S20_3_9,S20_4_1,S20_4_2,S20_4_3,S20_4_3_1,S20_4_3_2,S20_4_3_3,S20_4_3_4,S20_4_3_5,S20_4_3_6,S20_4_3_7,S20_4_3_8,S20_4_3_97,S20_4_3_98,S20_4_5,S20_5_1,S20_5_2,S20_5_3,S20_5_4,S20_5_5,Additional_Record_Flag,KST_ID
18EEB03C-90B1-465E-AB96-A41BE7478D7C,60,12,Sibling (Brother),No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,60012
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,362001
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,73,Maternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,362073
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,72,Maternal Grandmother,Yes,Don't Know,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Not Employed And Looking For Work,,Poor,1-3 Times In A Month,Somewhat,1-3 Times In A Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,362072
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,42,Maternal Uncle,Yes,Don't Know,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Poor,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,362042
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,103,Sibling (Brother),Yes,20,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Not Employed And Looking For Work,,Poor,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,362103
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,102,Sibling (Brother),Yes,18,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Average,1-3 Times In A Month,Somewhat,Once A Week,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,362102
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,4,Sibling (Sister),Yes,5,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,362004
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,362075
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,362074
B70056A7-F3DC-4C49-9612-FAF940A68DE2,362,104,Sibling (Sister),Yes,11,Yes,,No,,,,, ,,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,1 2 3 4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,362104
13694E45-E04C-485B-B334-52F6A5FDEF57,398,74,Paternal Grandmother,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,398074
13694E45-E04C-485B-B334-52F6A5FDEF57,398,72,Maternal Grandmother,Yes,48,No,Yes,No,Yes,,,, ,Employed Full Time,Don't Know,Average,1-3 Times In A Month,Somewhat,1-3 Times In A Month,2-3 Times A Week,1,No,No,Yes,No,No,No,No,Yes,No,,,,1 2 3 4 5,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No, ,2000 Kshs Or More,Satisfied,Yes,10 Or More Hours,2 3 4 7,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,398072
13694E45-E04C-485B-B334-52F6A5FDEF57,398,42,Maternal Uncle,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,398042
13694E45-E04C-485B-B334-52F6A5FDEF57,398,12,Sibling (Brother),Yes,12,No,No,No,Yes,,,, ,Not Employed And Not Looking For Work,,Poor,1-3 Times In A Month,Somewhat,1-3 Times In A Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,398012
13694E45-E04C-485B-B334-52F6A5FDEF57,398,13,Sibling (Brother),Yes,8,No,No,No,Yes,,,, ,,,Poor,1-3 Times In A Month,Somewhat,1-3 Times In A Month,1-3 Times In A Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,398013
13694E45-E04C-485B-B334-52F6A5FDEF57,398,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,398001
13694E45-E04C-485B-B334-52F6A5FDEF57,398,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,398073
13694E45-E04C-485B-B334-52F6A5FDEF57,398,75, Paternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,398075
E88C3477-9E34-4241-ADEF-BAA976D47195,428,32,Maternal Aunt,Yes,35,No,,No,No,,,, ,Employed Full Time,Don't Know,Don't Know,1-3 Times In A Month,Somewhat,Not In The last Month,Not In The last Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428032
E88C3477-9E34-4241-ADEF-BAA976D47195,428,3,Sibling (Sister),No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,428003
E88C3477-9E34-4241-ADEF-BAA976D47195,428,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,428001
E88C3477-9E34-4241-ADEF-BAA976D47195,428,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,428074
E88C3477-9E34-4241-ADEF-BAA976D47195,428,34,Maternal Aunt,Yes,25,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Poor,1-3 Times In A Month,Somewhat,2-3 Times A Week,2-3 Times A Week,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428034
E88C3477-9E34-4241-ADEF-BAA976D47195,428,73,Maternal Grandfather,Yes,Don't Know,No,,No,Yes,< 1 Hour,Matatu,50-99 KSH, ,Employed Full Time,Don't Know,Average,1-3 Times In A Month,Very Much,1-3 Times In A Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428073
E88C3477-9E34-4241-ADEF-BAA976D47195,428,72,Maternal Grandmother,Yes,Don't Know,No,,No,No,,,, ,Not Employed And Not Looking For Work,,Average,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428072
E88C3477-9E34-4241-ADEF-BAA976D47195,428,42,Maternal Uncle,Yes,30,No,,No,Yes,3<6 Hours,Bus,500-999 KSH, ,Employed Part Time,Don't Know,Average,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428042
E88C3477-9E34-4241-ADEF-BAA976D47195,428,33,Maternal Aunt,Yes,33,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Poor,1-3 Times In A Month,Somewhat,2-3 Times A Week,2-3 Times A Week,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,428033
E88C3477-9E34-4241-ADEF-BAA976D47195,428,2,Sibling (Brother),Yes,15,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,2 3 4,No,Yes,Yes,Yes,No,No,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,428002
E88C3477-9E34-4241-ADEF-BAA976D47195,428,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,428075
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,75, Paternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,83075
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,72,Maternal Grandmother,Yes,Don't Know,No,,No,No,,,, ,Not Employed And Looking For Work,,Poor,1-3 Times In A Month,Somewhat,1-3 Times In A Month,2-3 Times A Week,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,83072
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,83001
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,74,Paternal Grandmother,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,83074
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,42,Maternal Uncle,Yes,32,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Poor,1-3 Times In A Month,Not At All,1-3 Times In A Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,83042
6251EA7F-16B1-49A1-9A53-A67EF60C489A,83,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,83073
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,32,Maternal Aunt,Yes,43,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Full Time,Don't Know,Poor,1-3 Times In A Month,Not At All,1-3 Times In A Month,2-3 Times A Week,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203032
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,3,Sibling (Brother),Yes,10,Yes,,No,,,,, ,,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Agree,Agree,Yes,No,203003
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,33,Maternal Aunt,Yes,33,No,,No,Yes,3<6 Hours,Bus,>= 1000 KSH, ,Not Employed And Looking For Work,,Average,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203033
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,74,Paternal Grandmother,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,203074
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,43,Maternal Uncle,Yes,31,No,,No,No,,,, ,Employed Full Time,Don't Know,Poor,Not In The last Month,Not At All,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203043
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,73,Maternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,203073
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,72,Maternal Grandmother,Yes,60,Yes,,No,,,,, ,Employed Full Time,Don't Know,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203072
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,203001
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,75, Paternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,203075
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,2,Sibling (Sister),Yes,28,Yes,,No,,,,, ,Not Employed And Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203002
4C48A728-E874-4FBF-AD67-B6AB4427366F,203,42,Maternal Uncle,Yes,37,No,,No,Yes,< 1 Hour,Walk,0-49 KSH, ,Employed Part Time,Don't Know,Poor,1-3 Times In A Month,Not At All,1-3 Times In A Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,203042
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,12,Sibling (Sister),Yes,13,No,,No,Yes,< 1 Hour,Bus,0-49 KSH, ,Employed Part Time,Don't Know,Average,1-3 Times In A Month,Somewhat,1-3 Times In A Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Agree,Don't Agree,Somewhat Agree,Yes,No,408012
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,74,Paternal Grandmother,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,408074
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,34,Maternal Aunt,Yes,98,No,,No,No,,,, ,Don't Know,,Don't Know,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Don't Agree,Don't Agree,Don't Agree,Yes,No,408034
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,75, Paternal Grandfather,Yes,98,No,,No,No,,,, ,Don't Know,,Don't Know,Not In The last Month,0,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,Yes,No,408075
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,32,Maternal Aunt,Yes,98,No,,No,Yes,One Full day,Bus,500-999 KSH, ,Don't Know,,Don't Know,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Agree,Somewhat Agree,Don't Agree,Yes,No,408032
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,43,Maternal Uncle,Yes,98,No,,No,No,,,, ,Don't Know,,Rich,Not In The last Month,Very Much,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,Yes,No,408043
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,1,Biological Father,Yes,98,No,,Don't Know,No,,,, ,Employed Part Time,Don't Know,Average,Not In The last Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,No,No,408001
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,408073
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,42,Maternal Uncle,Yes,98,No,,No,Yes,One Full day,Bus,500-999 KSH, ,Don't Know,,Average,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Don't Know,Don't Agree,Yes,No,408042
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,72,Maternal Grandmother,Yes,98,No,,No,Yes,One Full day,Bus,500-999 KSH, ,Not Employed And Not Looking For Work,,Poor,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Somewhat Agree,Somewhat Agree,Yes,No,408072
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,35,Maternal Aunt,Yes,98,No,,Don't Know,No,,,, ,Don't Know,,Don't Know,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Somewhat Agree,Don't Agree,Don't Agree,Yes,No,408035
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,44,Maternal Uncle,Yes,98,No,,No,Yes,One Full day,Bus,500-999 KSH, ,Employed Part Time,Don't Know,Average,Not In The last Month,Very Much,Don't Know,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Agree,Somewhat Agree,Yes,No,408044
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,33,Maternal Aunt,Yes,98,No,,No,Yes,< 1 Hour,Walk,Don't Know, ,Employed Part Time,Don't Know,Average,1-3 Times In A Month,Not At All,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Don't Know,Agree,Somewhat Agree,Yes,No,408033
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,13,,Yes,7,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,408013
BF5E804F-57F1-4FEE-ACC1-60137CF7970F,408,36,Maternal Aunt,Yes,98,No,,No,Yes,One Full day,Bus,500-999 KSH, ,Employed Part Time,Don't Know,Average,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,1,No,No,Yes,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Yes,No,408036
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,2,Sibling (Brother),Yes,8,No,,No,Yes,3<6 Hours,Matatu,250-499 KSH, ,,,Don't Know,Not In The last Month,Somewhat,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Agree,Don't Agree,Agree,Yes,No,409002
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,72,Maternal Grandmother,Yes,98,No,,No,Yes,3<6 Hours,Matatu,250-499 KSH, ,Not Employed And Not Looking For Work,,Poor,Not In The last Month,Somewhat,Not In The last Month,1-3 Times In A Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Somewhat Agree,Agree,Yes,No,409072
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,1,Biological Father,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,409001
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,243,Maternal Uncle,Yes,98,No,,No,Yes,3<6 Hours,Matatu,250-499 KSH, ,Employed Part Time,Don't Know,Average,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,0,No,Yes,No,No,No,No,No,Yes,Yes,Unsure/Don't Know,Less Than Half Of All Expenses,Upon Request,3,No,No,No,Yes,No,No,No,No,No,No,No,No, ,< 500 Kshs,Satisfied,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,409243
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,42,Maternal Uncle,Yes,98,No,,No,Yes,< 1 Hour,Walk,Don't Know, ,Employed Part Time,Don't Know,Average,2-3 Times A Week,Somewhat,2-3 Times A Week,Not In The last Month,0,No,Yes,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,409042
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,233,Maternal Aunt,Yes,98,No,,No,Yes,6<11 Hours,Matatu,250-499 KSH, ,Don't Know,,Average,Not In The last Month,Not At All,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Somewhat Agree,Somewhat Agree,Yes,No,409233
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,409075
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,409073
DFCF6D18-50AF-4AB4-AA57-E800978D03BF,409,74,Paternal Grandmother,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,409074
3E5ED555-A458-4F43-884B-1B0994BEED07,407,73,Maternal Grandfather,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407073
3E5ED555-A458-4F43-884B-1B0994BEED07,407,32,Maternal Aunt,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407032
3E5ED555-A458-4F43-884B-1B0994BEED07,407,52,Paternal Aunt,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407052
3E5ED555-A458-4F43-884B-1B0994BEED07,407,72,Maternal Grandmother,No,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407072
3E5ED555-A458-4F43-884B-1B0994BEED07,407,54,Paternal Aunt,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407054
3E5ED555-A458-4F43-884B-1B0994BEED07,407,3,Sibling (Brother),Yes,16,Yes,,No,,,,, ,Not Employed And Not Looking For Work,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,Yes,3-5 Hours,1 2 4 5 6,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Satisfied,Agree,Agree,Agree,Agree,Yes,No,407003
3E5ED555-A458-4F43-884B-1B0994BEED07,407,1,Biological Father,Yes,45,No,,Don't Know,No,,,, ,Don't Know,,Don't Know,Not In The last Month,0,Not In The last Month,Not In The last Month,4,Yes,No,No,No,No,No,No,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Don't Agree,Don't Agree,Don't Agree,Don't Agree,Yes,No,407001
3E5ED555-A458-4F43-884B-1B0994BEED07,407,75, Paternal Grandfather,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407075
3E5ED555-A458-4F43-884B-1B0994BEED07,407,62,Paternal Uncle,Don't Know,,,,,,,,, ,,,,,,,, ,,,,,,,,,,,,, ,,,,,,,,,,,,, ,,,,, ,,,,,,,,,,,,,,,,,No,407062
3E5ED555-A458-4F43-884B-1B0994BEED07,407,4,Sibling (Brother),Yes,9,Yes,,No,,,,, ,,,Poor,,,,, ,,,,,,,,No,,,,, ,,,,,,,,,,,,, ,,,No,, ,,,,,,,,,,,,Agree,Agree,Agree,Agree,Yes,No,407004
